Date,Campaign_ID,Channel,Impressions,Clicks,Conversions,Cost,Revenue,Month,Week
2024-10-24,CAMP_027,Email,3173,550,33,48.31,423.29,October,43
2024-10-25,CAMP_027,Email,3370,584,35,51.31,449.59,October,43
2024-10-26,CAMP_027,Email,3478,603,36,52.96,464.03,October,43
2024-10-27,CAMP_027,Email,3809,661,40,57.99,508.13,October,43
2024-10-28,CAMP_027,Email,3626,629,38,55.21,483.72,October,44
2024-09-27,CAMP_028,Email,8908,1695,91,19.71,166.72,September,39
2024-09-28,CAMP_028,Email,7104,1351,72,15.72,132.96,September,39
2024-09-29,CAMP_028,Email,9218,1754,94,20.39,172.53,September,39
2024-09-30,CAMP_028,Email,8617,1639,88,19.06,161.29,September,40
2024-10-01,CAMP_028,Email,5872,1117,60,12.99,109.9,October,40
2024-10-02,CAMP_028,Email,8955,1704,91,19.81,167.61,October,40
2024-10-03,CAMP_028,Email,5478,1042,56,12.12,102.54,October,40
2024-10-04,CAMP_028,Email,8472,1612,86,18.74,158.57,October,40
2024-10-05,CAMP_028,Email,6607,1257,67,14.62,123.66,October,40
2024-10-06,CAMP_028,Email,8731,1661,89,19.31,163.41,October,40
2024-10-07,CAMP_028,Email,8688,1653,89,19.22,162.62,October,41
2024-10-08,CAMP_028,Email,8423,1603,86,18.63,157.65,October,41
2024-10-09,CAMP_028,Email,8355,1590,85,18.48,156.38,October,41
2024-10-10,CAMP_028,Email,6283,1195,64,13.9,117.59,October,41
2024-10-11,CAMP_028,Email,5327,1013,54,11.79,99.71,October,41
2024-10-12,CAMP_028,Email,6702,1275,68,14.83,125.45,October,41
2024-10-13,CAMP_028,Email,5722,1089,58,12.66,107.11,October,41
2024-10-14,CAMP_028,Email,7949,1512,81,17.59,148.78,October,42
2024-10-15,CAMP_028,Email,6459,1229,66,14.29,120.9,October,42
2024-10-16,CAMP_028,Email,9148,1740,93,20.24,171.21,October,42
2024-10-17,CAMP_028,Email,7719,1468,79,17.08,144.47,October,42
2024-10-18,CAMP_028,Email,8494,1616,87,18.79,158.97,October,42
2024-10-19,CAMP_028,Email,5547,1055,56,12.27,103.83,October,42
2024-10-20,CAMP_028,Email,8662,1648,88,19.16,162.13,October,42
2024-10-21,CAMP_028,Email,8922,1697,91,19.74,166.99,October,43
2024-10-22,CAMP_028,Email,7061,1343,72,15.62,132.17,October,43
2024-10-23,CAMP_028,Email,7570,1440,77,16.75,141.69,October,43
2024-10-24,CAMP_028,Email,8247,1569,84,18.25,154.36,October,43
2024-10-25,CAMP_028,Email,5728,1090,58,12.67,107.21,October,43
2024-10-26,CAMP_028,Email,7128,1356,73,15.77,133.41,October,43
2024-10-27,CAMP_028,Email,6684,1272,68,14.79,125.1,October,43
2024-10-28,CAMP_028,Email,5607,1067,57,12.4,104.94,October,44
2024-10-29,CAMP_028,Email,6551,1246,67,14.49,122.61,October,44
2024-10-30,CAMP_028,Email,5273,1003,54,11.66,98.69,October,44
2024-10-31,CAMP_028,Email,5092,969,52,11.26,95.3,October,44
2024-11-01,CAMP_028,Email,5559,1057,56,12.3,104.04,November,44
2024-11-02,CAMP_028,Email,9094,1730,93,20.12,170.21,November,44
2024-11-03,CAMP_028,Email,7328,1394,75,16.21,137.16,November,44
2024-11-04,CAMP_028,Email,9106,1732,93,20.14,170.43,November,45
2024-11-05,CAMP_028,Email,6828,1299,70,15.11,127.81,November,45
2024-11-06,CAMP_028,Email,6313,1201,64,13.97,118.16,November,45
2024-11-07,CAMP_028,Email,7143,1359,73,15.8,133.69,November,45
2024-11-08,CAMP_028,Email,6858,1305,70,15.17,128.37,November,45
2024-11-09,CAMP_028,Email,5433,1033,55,12.02,101.68,November,45
2024-11-10,CAMP_028,Email,7718,1468,79,17.07,144.45,November,45
2024-11-11,CAMP_028,Email,5904,1123,60,13.06,110.51,November,46
2024-11-12,CAMP_028,Email,7627,1451,78,16.87,142.76,November,46
2024-11-13,CAMP_028,Email,7758,1476,79,17.16,145.2,November,46
2024-11-14,CAMP_028,Email,5631,1071,57,12.46,105.39,November,46
2024-11-15,CAMP_028,Email,5243,997,53,11.6,98.14,November,46
2024-11-16,CAMP_028,Email,8316,1582,85,18.4,155.64,November,46
2024-11-17,CAMP_028,Email,6945,1321,71,15.36,129.99,November,46
2024-11-18,CAMP_028,Email,5230,995,53,11.57,97.89,November,47
2024-11-19,CAMP_028,Email,9230,1756,94,20.42,172.75,November,47
2024-11-20,CAMP_028,Email,5228,995,53,11.57,97.86,November,47
2024-11-21,CAMP_028,Email,7949,1512,81,17.59,148.79,November,47
2024-11-22,CAMP_028,Email,9182,1747,94,20.31,171.86,November,47
2024-11-23,CAMP_028,Email,6003,1142,61,13.28,112.36,November,47
2024-11-24,CAMP_028,Email,5589,1063,57,12.36,104.61,November,47
2024-11-25,CAMP_028,Email,5500,1046,56,12.17,102.94,November,48
2024-11-26,CAMP_028,Email,6277,1194,64,13.89,117.48,November,48
2024-11-27,CAMP_028,Email,5413,1030,55,11.98,101.32,November,48
2024-11-28,CAMP_028,Email,7937,1510,81,17.56,148.56,November,48
2024-11-29,CAMP_028,Email,5247,998,53,11.61,98.22,November,48
2024-11-30,CAMP_028,Email,7157,1362,73,15.83,133.95,November,48
2024-12-01,CAMP_028,Email,9238,1758,94,20.44,172.9,December,48
2024-12-02,CAMP_028,Email,8457,1609,86,18.71,158.29,December,49
2024-12-03,CAMP_028,Email,7609,1448,78,16.83,142.41,December,49
2024-07-23,CAMP_029,SEO Organic,3580,219,10,0.02,0.14,July,30
2024-07-24,CAMP_029,SEO Organic,4352,266,13,0.03,0.17,July,30
2024-07-25,CAMP_029,SEO Organic,4117,251,12,0.03,0.16,July,30
2024-07-26,CAMP_029,SEO Organic,3871,236,11,0.02,0.15,July,30
2024-07-27,CAMP_029,SEO Organic,3153,193,9,0.02,0.12,July,30
2024-07-28,CAMP_029,SEO Organic,4991,305,15,0.03,0.19,July,30
2024-07-29,CAMP_029,SEO Organic,3929,240,12,0.02,0.15,July,31
2024-07-30,CAMP_029,SEO Organic,3309,202,10,0.02,0.13,July,31
2024-07-31,CAMP_029,SEO Organic,3730,228,11,0.02,0.15,July,31
2024-08-01,CAMP_029,SEO Organic,3842,235,11,0.02,0.15,August,31
2024-08-02,CAMP_029,SEO Organic,4847,296,14,0.03,0.19,August,31
2024-08-03,CAMP_029,SEO Organic,4619,282,14,0.03,0.18,August,31
2024-08-04,CAMP_029,SEO Organic,4706,288,14,0.03,0.18,August,31
2024-08-05,CAMP_029,SEO Organic,2862,175,8,0.02,0.11,August,32
2024-08-06,CAMP_029,SEO Organic,3847,235,11,0.02,0.15,August,32
2024-08-07,CAMP_029,SEO Organic,4006,245,12,0.02,0.16,August,32
2024-08-08,CAMP_029,SEO Organic,2882,176,8,0.02,0.11,August,32
2024-08-09,CAMP_029,SEO Organic,3467,212,10,0.02,0.13,August,32
2024-08-10,CAMP_029,SEO Organic,4684,286,14,0.03,0.18,August,32
2024-08-11,CAMP_029,SEO Organic,3169,193,9,0.02,0.12,August,32
2024-08-12,CAMP_029,SEO Organic,4137,253,12,0.03,0.16,August,33
2024-08-13,CAMP_029,SEO Organic,3359,205,10,0.02,0.13,August,33
2024-08-14,CAMP_029,SEO Organic,2865,175,8,0.02,0.11,August,33
2024-08-15,CAMP_029,SEO Organic,3422,209,10,0.02,0.13,August,33
2024-08-16,CAMP_029,SEO Organic,5208,318,15,0.03,0.2,August,33
2024-08-17,CAMP_029,SEO Organic,4784,292,14,0.03,0.19,August,33
2024-08-18,CAMP_029,SEO Organic,5168,316,15,0.03,0.2,August,33
2024-08-19,CAMP_029,SEO Organic,4022,246,12,0.02,0.16,August,34
2024-08-20,CAMP_029,SEO Organic,3102,189,9,0.02,0.12,August,34
2024-08-21,CAMP_029,SEO Organic,4168,255,12,0.03,0.16,August,34
2024-08-22,CAMP_029,SEO Organic,3940,241,12,0.02,0.15,August,34
2024-08-23,CAMP_029,SEO Organic,4888,299,14,0.03,0.19,August,34
2024-08-24,CAMP_029,SEO Organic,3074,188,9,0.02,0.12,August,34
2024-08-25,CAMP_029,SEO Organic,4022,246,12,0.02,0.16,August,34
2024-08-26,CAMP_029,SEO Organic,3200,195,9,0.02,0.12,August,35
2024-08-27,CAMP_029,SEO Organic,3625,221,11,0.02,0.14,August,35
2024-08-28,CAMP_029,SEO Organic,4628,283,14,0.03,0.18,August,35
2024-08-29,CAMP_029,SEO Organic,3993,244,12,0.02,0.16,August,35
2024-08-30,CAMP_029,SEO Organic,3749,229,11,0.02,0.15,August,35
2024-08-31,CAMP_029,SEO Organic,3795,232,11,0.02,0.15,August,35
2024-09-01,CAMP_029,SEO Organic,3952,241,12,0.02,0.15,September,35
2024-09-02,CAMP_029,SEO Organic,4744,290,14,0.03,0.18,September,36
2024-09-03,CAMP_029,SEO Organic,5004,306,15,0.03,0.19,September,36
2024-09-04,CAMP_029,SEO Organic,5158,315,15,0.03,0.2,September,36
2024-09-05,CAMP_029,SEO Organic,4749,290,14,0.03,0.18,September,36
2024-09-06,CAMP_029,SEO Organic,3602,220,11,0.02,0.14,September,36
2024-09-07,CAMP_029,SEO Organic,4508,275,13,0.03,0.18,September,36
2024-09-08,CAMP_029,SEO Organic,3899,238,11,0.02,0.15,September,36
2024-09-09,CAMP_029,SEO Organic,3455,211,10,0.02,0.13,September,37
2024-09-10,CAMP_029,SEO Organic,4880,298,14,0.03,0.19,September,37
2024-09-11,CAMP_029,SEO Organic,2929,179,8,0.02,0.11,September,37
2024-09-12,CAMP_029,SEO Organic,5028,307,15,0.03,0.2,September,37
2024-09-13,CAMP_029,SEO Organic,3957,242,12,0.02,0.15,September,37
2024-09-14,CAMP_029,SEO Organic,4385,268,13,0.03,0.17,September,37
2024-09-15,CAMP_029,SEO Organic,4438,271,13,0.03,0.17,September,37
2024-09-16,CAMP_029,SEO Organic,5012,306,15,0.03,0.19,September,38
2024-09-17,CAMP_029,SEO Organic,4383,268,13,0.03,0.17,September,38
2024-09-18,CAMP_029,SEO Organic,4328,264,13,0.03,0.17,September,38
2024-09-19,CAMP_029,SEO Organic,2998,183,9,0.02,0.12,September,38
2024-09-20,CAMP_029,SEO Organic,4096,250,12,0.03,0.16,September,38
2024-09-21,CAMP_029,SEO Organic,3201,195,9,0.02,0.12,September,38
2024-04-25,CAMP_030,SEO Organic,10497,622,10,0.06,0.43,April,17
2024-04-26,CAMP_030,SEO Organic,9255,548,9,0.05,0.38,April,17
2024-04-27,CAMP_030,SEO Organic,10181,603,10,0.06,0.42,April,17
2024-04-28,CAMP_030,SEO Organic,6661,395,6,0.04,0.27,April,17
2024-04-29,CAMP_030,SEO Organic,6899,409,7,0.04,0.28,April,18
2024-04-30,CAMP_030,SEO Organic,10380,615,10,0.06,0.43,April,18
2024-05-01,CAMP_030,SEO Organic,6829,404,7,0.04,0.28,May,18
2024-05-02,CAMP_030,SEO Organic,6824,404,7,0.04,0.28,May,18
2024-05-03,CAMP_030,SEO Organic,6498,385,6,0.04,0.27,May,18
2024-05-04,CAMP_030,SEO Organic,11704,694,12,0.07,0.48,May,18
2024-05-05,CAMP_030,SEO Organic,10497,622,10,0.06,0.43,May,18
2024-05-06,CAMP_030,SEO Organic,8379,496,8,0.05,0.34,May,19
2024-05-07,CAMP_030,SEO Organic,8066,478,8,0.05,0.33,May,19
2024-05-08,CAMP_030,SEO Organic,8359,495,8,0.05,0.34,May,19
2024-05-09,CAMP_030,SEO Organic,10702,634,11,0.06,0.44,May,19
2024-05-10,CAMP_030,SEO Organic,10077,597,10,0.06,0.41,May,19
2024-05-11,CAMP_030,SEO Organic,7452,441,7,0.04,0.31,May,19
2024-05-12,CAMP_030,SEO Organic,7391,438,7,0.04,0.3,May,19
2024-05-13,CAMP_030,SEO Organic,6974,413,7,0.04,0.29,May,20
2024-05-14,CAMP_030,SEO Organic,10071,597,10,0.06,0.41,May,20
2024-05-15,CAMP_030,SEO Organic,10645,631,11,0.06,0.44,May,20
2024-05-16,CAMP_030,SEO Organic,7892,468,8,0.05,0.32,May,20
2024-04-22,CAMP_031,SEO Organic,4170,316,6,0.03,0.14,April,17
2024-04-23,CAMP_031,SEO Organic,4385,332,6,0.03,0.14,April,17
2024-04-24,CAMP_031,SEO Organic,7496,568,11,0.06,0.25,April,17
2024-04-25,CAMP_031,SEO Organic,5134,389,7,0.04,0.17,April,17
2024-04-26,CAMP_031,SEO Organic,6798,515,10,0.05,0.22,April,17
2024-04-27,CAMP_031,SEO Organic,6291,476,9,0.05,0.21,April,17
2024-04-28,CAMP_031,SEO Organic,5438,412,8,0.04,0.18,April,17
2024-04-29,CAMP_031,SEO Organic,4819,365,7,0.04,0.16,April,18
2024-04-30,CAMP_031,SEO Organic,4523,342,6,0.03,0.15,April,18
2024-05-01,CAMP_031,SEO Organic,6257,474,9,0.05,0.2,May,18
2024-05-02,CAMP_031,SEO Organic,6817,516,10,0.05,0.22,May,18
2024-05-03,CAMP_031,SEO Organic,6358,482,9,0.05,0.21,May,18
2024-05-04,CAMP_031,SEO Organic,5959,451,8,0.05,0.19,May,18
2024-05-05,CAMP_031,SEO Organic,4244,321,6,0.03,0.14,May,18
2024-01-17,CAMP_032,Google Ads,1873,100,5,131.48,492.65,January,3
2024-01-18,CAMP_032,Google Ads,1724,92,5,121.03,453.48,January,3
2024-01-19,CAMP_032,Google Ads,1280,68,3,89.87,336.75,January,3
2024-01-20,CAMP_032,Google Ads,1883,101,5,132.19,495.3,January,3
2024-01-21,CAMP_032,Google Ads,1551,83,4,108.9,408.06,January,3
2024-01-22,CAMP_032,Google Ads,1534,82,4,107.71,403.57,January,4
2024-01-23,CAMP_032,Google Ads,1679,90,5,117.91,441.79,January,4
2024-01-24,CAMP_032,Google Ads,1735,93,5,121.83,456.49,January,4
2024-01-25,CAMP_032,Google Ads,1599,86,4,112.27,420.66,January,4
2024-01-26,CAMP_032,Google Ads,1135,61,3,79.73,298.74,January,4
2024-01-27,CAMP_032,Google Ads,1320,71,4,92.67,347.24,January,4
2024-01-28,CAMP_032,Google Ads,1837,98,5,128.99,483.33,January,4
2024-01-29,CAMP_032,Google Ads,1220,65,3,85.67,321.01,January,5
2024-01-30,CAMP_032,Google Ads,1350,72,4,94.76,355.06,January,5
2024-01-31,CAMP_032,Google Ads,1402,75,4,98.45,368.88,January,5
2024-02-01,CAMP_032,Google Ads,1409,75,4,98.9,370.57,February,5
2024-02-02,CAMP_032,Google Ads,1561,83,4,109.59,410.61,February,5
2024-02-03,CAMP_032,Google Ads,1850,99,5,129.92,486.79,February,5
2024-02-04,CAMP_032,Google Ads,1234,66,3,86.66,324.72,February,5
2024-02-05,CAMP_032,Google Ads,1130,60,3,79.32,297.22,February,6
2024-02-06,CAMP_032,Google Ads,1196,64,3,84.0,314.75,February,6
2024-02-07,CAMP_032,Google Ads,1801,96,5,126.46,473.83,February,6
2024-02-08,CAMP_032,Google Ads,1590,85,4,111.61,418.2,February,6
2024-02-09,CAMP_032,Google Ads,1274,68,3,89.45,335.16,February,6
2024-02-10,CAMP_032,Google Ads,1739,93,5,122.09,457.45,February,6
2024-02-11,CAMP_032,Google Ads,1779,95,5,124.88,467.93,February,6
2024-02-12,CAMP_032,Google Ads,1766,95,5,123.97,464.51,February,7
2024-02-13,CAMP_032,Google Ads,1829,98,5,128.43,481.21,February,7
2024-02-14,CAMP_032,Google Ads,1244,66,3,87.37,327.39,February,7
2024-02-15,CAMP_032,Google Ads,1685,90,5,118.34,443.4,February,7
2024-02-16,CAMP_032,Google Ads,1427,76,4,100.2,375.45,February,7
2024-02-17,CAMP_032,Google Ads,1762,94,5,123.69,463.46,February,7
2024-02-18,CAMP_032,Google Ads,1662,89,5,116.7,437.27,February,7
2024-02-19,CAMP_032,Google Ads,1704,91,5,119.65,448.34,February,8
2024-02-20,CAMP_032,Google Ads,1599,86,4,112.25,420.59,February,8
2024-02-21,CAMP_032,Google Ads,1179,63,3,82.77,310.13,February,8
2024-02-22,CAMP_032,Google Ads,1501,80,4,105.4,394.94,February,8
2024-02-23,CAMP_032,Google Ads,1887,101,5,132.48,496.38,February,8
2024-02-24,CAMP_032,Google Ads,1845,99,5,129.56,485.47,February,8
2024-02-25,CAMP_032,Google Ads,1061,57,3,74.5,279.15,February,8
2024-02-26,CAMP_032,Google Ads,1168,62,3,81.99,307.22,February,9
2024-02-27,CAMP_032,Google Ads,1139,61,3,79.95,299.58,February,9
2024-02-28,CAMP_032,Google Ads,1660,89,5,116.55,436.7,February,9
2024-02-29,CAMP_032,Google Ads,1741,93,5,122.2,457.88,February,9
2024-03-01,CAMP_032,Google Ads,1210,65,3,84.99,318.45,March,9
2024-03-02,CAMP_032,Google Ads,1467,78,4,102.99,385.91,March,9
2024-03-03,CAMP_032,Google Ads,1761,94,5,123.61,463.17,March,9
2024-03-04,CAMP_032,Google Ads,1666,89,5,116.97,438.27,March,10
2024-03-05,CAMP_032,Google Ads,1499,80,4,105.23,394.3,March,10
2024-03-06,CAMP_032,Google Ads,1541,82,4,108.19,405.4,March,10
2024-03-07,CAMP_032,Google Ads,1469,79,4,103.15,386.48,March,10
2024-03-08,CAMP_032,Google Ads,1284,69,3,90.16,337.84,March,10
2024-03-09,CAMP_032,Google Ads,1519,81,4,106.64,399.56,March,10
2024-03-10,CAMP_032,Google Ads,1627,87,4,114.26,428.14,March,10
2024-03-11,CAMP_032,Google Ads,1789,96,5,125.62,470.69,March,11
2024-03-12,CAMP_032,Google Ads,1581,85,4,111.02,416.0,March,11
2024-04-19,CAMP_033,Facebook Ads,1526,39,0,23.0,72.41,April,16
2024-04-20,CAMP_033,Facebook Ads,1050,27,0,15.83,49.83,April,16
2024-04-21,CAMP_033,Facebook Ads,1289,33,0,19.43,61.16,April,16
2024-04-22,CAMP_033,Facebook Ads,931,24,0,14.03,44.17,April,17
2024-04-23,CAMP_033,Facebook Ads,1119,29,0,16.86,53.08,April,17
2024-04-24,CAMP_033,Facebook Ads,1499,38,0,22.59,71.11,April,17
2024-04-25,CAMP_033,Facebook Ads,1709,44,0,25.75,81.07,April,17
2024-04-26,CAMP_033,Facebook Ads,1002,26,0,15.1,47.54,April,17
2024-04-27,CAMP_033,Facebook Ads,1241,32,0,18.71,58.9,April,17
2024-04-28,CAMP_033,Facebook Ads,1557,40,0,23.47,73.87,April,17
2024-04-29,CAMP_033,Facebook Ads,1085,28,0,16.35,51.48,April,18
2024-04-30,CAMP_033,Facebook Ads,1363,35,0,20.54,64.67,April,18
2024-05-01,CAMP_033,Facebook Ads,1504,39,0,22.67,71.35,May,18
2024-05-02,CAMP_033,Facebook Ads,1411,36,0,21.27,66.96,May,18
2024-05-03,CAMP_033,Facebook Ads,1072,27,0,16.16,50.88,May,18
2024-05-04,CAMP_033,Facebook Ads,1205,31,0,18.16,57.17,May,18
2024-05-05,CAMP_033,Facebook Ads,1544,40,0,23.27,73.26,May,18
2024-05-06,CAMP_033,Facebook Ads,1362,35,0,20.53,64.64,May,19
2024-05-07,CAMP_033,Facebook Ads,927,24,0,13.98,44.02,May,19
2024-05-08,CAMP_033,Facebook Ads,1526,39,0,23.0,72.4,May,19
2024-05-09,CAMP_033,Facebook Ads,951,24,0,14.34,45.15,May,19
2024-05-10,CAMP_033,Facebook Ads,1514,39,0,22.82,71.83,May,19
2024-05-11,CAMP_033,Facebook Ads,1084,28,0,16.34,51.42,May,19
2024-05-12,CAMP_033,Facebook Ads,1682,43,0,25.35,79.8,May,19
2024-05-13,CAMP_033,Facebook Ads,1215,31,0,18.31,57.64,May,20
2024-05-14,CAMP_033,Facebook Ads,1182,30,0,17.82,56.1,May,20
2024-05-15,CAMP_033,Facebook Ads,1041,27,0,15.7,49.41,May,20
2024-05-16,CAMP_033,Facebook Ads,1165,30,0,17.57,55.3,May,20
2024-05-17,CAMP_033,Facebook Ads,1618,42,0,24.38,76.75,May,20
2024-05-18,CAMP_033,Facebook Ads,1712,44,0,25.81,81.24,May,20
2024-05-19,CAMP_033,Facebook Ads,1215,31,0,18.31,57.65,May,20
2024-05-20,CAMP_033,Facebook Ads,1279,33,0,19.27,60.67,May,21
2024-05-21,CAMP_033,Facebook Ads,1495,38,0,22.54,70.94,May,21
2024-05-22,CAMP_033,Facebook Ads,1625,42,0,24.49,77.1,May,21
2024-05-23,CAMP_033,Facebook Ads,1393,36,0,21.0,66.09,May,21
2024-05-24,CAMP_033,Facebook Ads,1233,32,0,18.59,58.53,May,21
2024-05-25,CAMP_033,Facebook Ads,1250,32,0,18.84,59.32,May,21
2024-05-26,CAMP_033,Facebook Ads,1474,38,0,22.22,69.95,May,21
2024-05-27,CAMP_033,Facebook Ads,926,24,0,13.96,43.94,May,22
2024-05-28,CAMP_033,Facebook Ads,1414,36,0,21.31,67.09,May,22
2024-05-29,CAMP_033,Facebook Ads,1205,31,0,18.16,57.17,May,22
2024-05-30,CAMP_033,Facebook Ads,1552,40,0,23.4,73.65,May,22
2024-05-31,CAMP_033,Facebook Ads,997,25,0,15.03,47.31,May,22
2024-06-01,CAMP_033,Facebook Ads,1389,36,0,20.94,65.91,June,22
2024-06-02,CAMP_033,Facebook Ads,1304,33,0,19.66,61.88,June,22
2024-06-03,CAMP_033,Facebook Ads,1432,37,0,21.58,67.95,June,23
2024-06-04,CAMP_033,Facebook Ads,975,25,0,14.69,46.26,June,23
2024-06-05,CAMP_033,Facebook Ads,1383,35,0,20.84,65.6,June,23
2024-06-06,CAMP_033,Facebook Ads,1368,35,0,20.62,64.91,June,23
2024-06-07,CAMP_033,Facebook Ads,1367,35,0,20.61,64.88,June,23
2024-06-08,CAMP_033,Facebook Ads,1401,36,0,21.12,66.49,June,23
2024-06-09,CAMP_033,Facebook Ads,1459,37,0,21.99,69.23,June,23
2024-06-10,CAMP_033,Facebook Ads,1561,40,0,23.52,74.05,June,24
2024-06-11,CAMP_033,Facebook Ads,1137,29,0,17.14,53.95,June,24
2024-06-12,CAMP_033,Facebook Ads,1577,40,0,23.76,74.81,June,24
2024-06-13,CAMP_033,Facebook Ads,1318,34,0,19.86,62.53,June,24
2024-06-14,CAMP_033,Facebook Ads,984,25,0,14.84,46.71,June,24
2024-06-15,CAMP_033,Facebook Ads,970,25,0,14.62,46.02,June,24
2024-06-16,CAMP_033,Facebook Ads,1188,30,0,17.91,56.37,June,24
2024-06-17,CAMP_033,Facebook Ads,1545,40,0,23.28,73.3,June,25
2024-06-18,CAMP_033,Facebook Ads,1484,38,0,22.36,70.4,June,25
2024-06-19,CAMP_033,Facebook Ads,1548,40,0,23.33,73.44,June,25
2024-06-20,CAMP_033,Facebook Ads,1333,34,0,20.09,63.25,June,25
2024-06-21,CAMP_033,Facebook Ads,1272,33,0,19.17,60.35,June,25
2024-06-22,CAMP_033,Facebook Ads,1040,27,0,15.68,49.36,June,25
2024-06-23,CAMP_033,Facebook Ads,1183,30,0,17.84,56.15,June,25
2024-06-24,CAMP_033,Facebook Ads,1267,32,0,19.1,60.12,June,26
2024-06-25,CAMP_033,Facebook Ads,993,25,0,14.98,47.15,June,26
2024-06-26,CAMP_033,Facebook Ads,1098,28,0,16.55,52.11,June,26
2024-06-27,CAMP_033,Facebook Ads,1397,36,0,21.06,66.29,June,26
2024-06-28,CAMP_033,Facebook Ads,1506,39,0,22.7,71.45,June,26
2024-06-29,CAMP_033,Facebook Ads,1714,44,0,25.83,81.32,June,26
2024-06-30,CAMP_033,Facebook Ads,1662,43,0,25.05,78.87,June,26
2024-07-01,CAMP_033,Facebook Ads,1432,37,0,21.59,67.95,July,27
2024-07-02,CAMP_033,Facebook Ads,1257,32,0,18.95,59.64,July,27
2024-07-03,CAMP_033,Facebook Ads,1427,37,0,21.51,67.71,July,27
2024-07-04,CAMP_033,Facebook Ads,1545,40,0,23.29,73.33,July,27
2024-07-05,CAMP_033,Facebook Ads,1017,26,0,15.33,48.26,July,27
2024-07-06,CAMP_033,Facebook Ads,1248,32,0,18.81,59.22,July,27
2024-07-07,CAMP_033,Facebook Ads,1588,41,0,23.94,75.36,July,27
2024-07-08,CAMP_033,Facebook Ads,1227,31,0,18.5,58.24,July,28
2024-07-09,CAMP_033,Facebook Ads,1376,35,0,20.74,65.3,July,28
2024-07-10,CAMP_033,Facebook Ads,1389,36,0,20.93,65.9,July,28
2024-08-30,CAMP_034,SEO Organic,1666,64,2,0.01,0.05,August,35
2024-08-31,CAMP_034,SEO Organic,1885,73,2,0.01,0.06,August,35
2024-09-01,CAMP_034,SEO Organic,1851,71,2,0.01,0.06,September,35
2024-09-02,CAMP_034,SEO Organic,1471,57,1,0.01,0.05,September,36
2024-09-03,CAMP_034,SEO Organic,1468,56,1,0.01,0.05,September,36
2024-09-04,CAMP_034,SEO Organic,2464,95,3,0.01,0.08,September,36
2024-09-05,CAMP_034,SEO Organic,1775,68,2,0.01,0.05,September,36
2024-09-06,CAMP_034,SEO Organic,2078,80,2,0.01,0.06,September,36
2024-09-07,CAMP_034,SEO Organic,1807,70,2,0.01,0.06,September,36
2024-09-08,CAMP_034,SEO Organic,2599,100,3,0.01,0.08,September,36
2024-09-09,CAMP_034,SEO Organic,1758,68,2,0.01,0.05,September,37
2024-09-10,CAMP_034,SEO Organic,1969,76,2,0.01,0.06,September,37
2024-09-11,CAMP_034,SEO Organic,2515,97,3,0.01,0.08,September,37
2024-09-12,CAMP_034,SEO Organic,2477,96,3,0.01,0.08,September,37
2024-09-13,CAMP_034,SEO Organic,1668,64,2,0.01,0.05,September,37
2024-09-14,CAMP_034,SEO Organic,2429,94,3,0.01,0.07,September,37
2024-09-15,CAMP_034,SEO Organic,2004,77,2,0.01,0.06,September,37
2024-09-16,CAMP_034,SEO Organic,2034,78,2,0.01,0.06,September,38
2024-09-17,CAMP_034,SEO Organic,1603,62,1,0.01,0.05,September,38
2024-09-18,CAMP_034,SEO Organic,1538,59,1,0.01,0.05,September,38
2024-09-19,CAMP_034,SEO Organic,2336,90,2,0.01,0.07,September,38
2024-09-20,CAMP_034,SEO Organic,2051,79,2,0.01,0.06,September,38
2024-09-21,CAMP_034,SEO Organic,1977,76,2,0.01,0.06,September,38
2024-09-22,CAMP_034,SEO Organic,2338,90,2,0.01,0.07,September,38
2024-09-23,CAMP_034,SEO Organic,2383,92,2,0.01,0.07,September,39
2024-09-24,CAMP_034,SEO Organic,1635,63,2,0.01,0.05,September,39
2024-09-25,CAMP_034,SEO Organic,2191,84,2,0.01,0.07,September,39
2024-09-26,CAMP_034,SEO Organic,1606,62,2,0.01,0.05,September,39
2024-09-27,CAMP_034,SEO Organic,2365,91,2,0.01,0.07,September,39
2024-09-28,CAMP_034,SEO Organic,2249,87,2,0.01,0.07,September,39
2024-09-29,CAMP_034,SEO Organic,2619,101,3,0.01,0.08,September,39
2024-09-30,CAMP_034,SEO Organic,1524,59,1,0.01,0.05,September,40
2024-10-01,CAMP_034,SEO Organic,1509,58,1,0.01,0.05,October,40
2024-10-02,CAMP_034,SEO Organic,1787,69,2,0.01,0.05,October,40
2024-10-03,CAMP_034,SEO Organic,1761,68,2,0.01,0.05,October,40
2024-10-04,CAMP_034,SEO Organic,1743,67,2,0.01,0.05,October,40
2024-10-05,CAMP_034,SEO Organic,2556,99,3,0.01,0.08,October,40
2024-10-06,CAMP_034,SEO Organic,1746,67,2,0.01,0.05,October,40
2024-10-07,CAMP_034,SEO Organic,1774,68,2,0.01,0.05,October,41
2024-10-08,CAMP_034,SEO Organic,2375,92,2,0.01,0.07,October,41
2024-10-09,CAMP_034,SEO Organic,1993,77,2,0.01,0.06,October,41
2024-10-10,CAMP_034,SEO Organic,2397,92,2,0.01,0.07,October,41
2024-10-11,CAMP_034,SEO Organic,1519,58,1,0.01,0.05,October,41
2024-10-12,CAMP_034,SEO Organic,2040,79,2,0.01,0.06,October,41
2024-10-13,CAMP_034,SEO Organic,1480,57,1,0.01,0.05,October,41
